35589869-FRPB3-FR_B3-Saturday-02
CS_B3-Weekday-SDon-125500_Q20_280
CS_B3-Saturday-067000_Q20_266
KB_B3-Saturday-063600_BX9_631
OH_B3-Saturday-054900_M15_211
GH_B3-Saturday-061300_SBS12_802
WF_B3-Saturday-071000_BX6_104
MQ_B3-Weekday-SDon-073900_M72_610
KB_B3-Weekday-SDon-139500_BX7_532
JG_B3-Saturday-067000_B68_968
FP_B3-Saturday-059700_B20_105
35715296-LGPB3-LG_B3-Saturday-21
FB_B3-Weekday-SDon-071400_SB44_601
35624781-CPPB3-CP_B3-Weekday-02-SDon
WF_B3-Weekday-SDon-073200_BX11_228
QV_B3-Weekday-SDon-073500_MISC_162
KB_B3-Saturday-065300_BX9_615
WF_B3-Weekday-SDon-135500_BX11_238
FB_B3-Weekday-SDon-132700_B31_108
KB_B3-Saturday-062000_BX1_111
KB_B3-Weekday-SDon-065600_BX2_214
MQ_B3-Weekday-SDon-067900_M72_605
EN_B3-Saturday-062500_B45_807
CS_B3-Saturday-056500_Q12_10
MV_B3-Weekday-SDon-139100_M96_835
35624841-CPPB3-CP_B3-Weekday-02-SDon
FB_B3-Weekday-SDon-064000_B44_304
WF_B3-Weekday-SDon-139000_BX17_279
MV_B3-Weekday-SDon-147100_M2_241
35719371-LGPB3-LG_B3-Weekday-21
35677131-SCPB3-SC_B3-Saturday-02
EN_B3-Weekday-SDon-144600_B17_781
35601901-JKPB3-JK_B3-Weekday-02-SDon
EN_B3-Weekday-SDon-071400_B15_134
GA_B3-Weekday-SDon-128700_Q59_924
MV_B3-Weekday-SDon-076100_M11_619
FP_B3-Weekday-SDon-073800_Q58_814
FP_B3-Weekday-SDon-142500_B13_22
JG_B3-Weekday-SDon-132300_B35_548
35660508-YOPB3-YO_B3-Saturday-02
GA_B3-Saturday-062000_B38_216
CS_B3-Saturday-BM-135600_Q12_1
QV_B3-Weekday-SDon-129000_MISC_298
WF_B3-Saturday-067900_BX19_318
35677098-SCPB3-SC_B3-Saturday-02
OF_B3-Saturday-068000_M7_212
35659642-YOPB3-YO_B3-Weekday-02
JA_B3-Saturday-067200_MISC_739
EN_B3-Saturday-059700_B65_859
JA_B3-Saturday-065800_MISC_716
YU_B3-Weekday-SDon-128000_S6292_491
JA_B3-Saturday-067100_Q17_310
EN_B3-Weekday-SDon-145500_B65_865
CA_B3-Weekday-SDon-069000_MISC_302
EN_B3-Weekday-SDon-077800_B25_233
GH_B3-Saturday-058400_BX402_6
35622896-CPPB3-CP_B3-Weekday-02-SDon
FP_B3-Weekday-SDon-134500_B54_421
35605738-JKPB3-JK_B3-Saturday-02
MQ_B3-Saturday-002900_SBS14_701
35623945-CPPB3-CP_B3-Weekday-02-SDon
GA_B3-Weekday-SDon-140000_Q59_920
35719807-LGPB3-LG_B3-Weekday-21
WF_B3-Weekday-SDon-135000_BX46_954
JA_B3-Weekday-SDon-144800_MISC_892
35605736-JKPB3-JK_B3-Saturday-02
OF_B3-Saturday-058000_SBS15_407
GH_B3-Saturday-067000_BX256_502
JG_B3-Saturday-062900_B8_103
35656735-ECPB3-EC_B3-Weekday-02-SDon
35588283-FRPB3-FR_B3-Weekday-02-SDon
GA_B3-Saturday-063700_B62_805
35715666-LGPB3-LG_B3-Saturday-21
QV_B3-Weekday-SDon-068000_MISC_200
35603166-JKPB3-JK_B3-Weekday-02-SDon
WF_B3-Weekday-SDon-126900_BX36_757
JG_B3-Weekday-SDon-144500_B9_235
35660581-YOPB3-YO_B3-Saturday-02
GH_B3-Saturday-057000_BX44A_708
GH_B3-Weekday-SDon-143400_BX238_642
KB_B3-Weekday-SDon-135000_BX20_904
35673897-BPPB3-BP_B3-Saturday-02
JG_B3-Weekday-SDon-131800_B35_551
GH_B3-Weekday-SDon-147200_BX30_577
35671574-BPPB3-BP_B3-Weekday-02-SDon
OH_B3-Weekday-SDon-145500_M31_327
JA_B3-Weekday-SDon-069600_MISC_722
YU_B3-Weekday-SDon-133500_MISC_787
MQ_B3-Weekday-SDon-074900_SBS34_868
KB_B3-Weekday-SDon-131600_BX1_141
CS_B3-Saturday-071000_MISC_432
GH_B3-Weekday-SDon-135000_BX34_362
CA_B3-Weekday-SDon-141000_MISC_354
JA_B3-Weekday-SDon-077800_MISC_758
JA_B3-Weekday-SDon-138800_Q85_615
EN_B3-Saturday-056300_B15_108
JG_B3-Weekday-SDon-128800_B63_687
FP_B3-Weekday-SDon-068500_B26_211
EN_B3-Saturday-070400_B25_221
35672592-BPPB3-BP_B3-Weekday-02-SDon
KB_B3-Weekday-SDon-070100_BX3_303
GA_B3-Weekday-SDon-068500_B38_241
35714908-LGPB3-LG_B3-Saturday-21
MV_B3-Saturday-068600_M10_11
OH_B3-Saturday-054300_M101_36
YU_B3-Weekday-SDon-073200_SBS79_512
OH_B3-Weekday-SDon-071600_M101_37
WF_B3-Saturday-065700_BX36_717
WF_B3-Weekday-SDon-067000_BX19_309
FB_B3-Saturday-057600_B44_318
GH_B3-Weekday-SDon-136800_BX22_433
35671602-BPPB3-BP_B3-Weekday-02-SDon
EN_B3-Weekday-SDon-067900_B17_760
35714988-LGPB3-LG_B3-Saturday-21
OF_B3-Weekday-SDon-146200_SBS60_534
CS_B3-Weekday-SDon-135500_MISC_516
WF_B3-Weekday-SDon-135000_BX46_955
OF_B3-Weekday-SDon-124500_M1_137
YU_B3-Weekday-SDon-135000_MISC_790
UP_B3-Weekday-SDon-128300_B1_34
JA_B3-Weekday-SDon-070500_MISC_716
35675738-SCPB3-SC_B3-Weekday-02-SDon
35715169-LGPB3-LG_B3-Saturday-21
35627002-CPPB3-CP_B3-Saturday-02
35672707-BPPB3-BP_B3-Weekday-02-SDon
OF_B3-Weekday-SDon-073100_M1_109
